Delta	agency	region	item	verbed_by	RRact	numiterations
0.0069	good_agent	agentNP	39	taught_by	0.199560972335824	32
0.0069	good_agent	agentNP	40	worshipped_by	0.588355533587377	60
0.0069	good_agent	mainVerb	1	accused_by	0.748370924146108	37
0.0069	good_agent	mainVerb	2	arrested_by	0.734730945076727	39
0.0069	good_agent	mainVerb	3	carried_by	0.705061952104857	43
0.0069	good_agent	mainVerb	4	convicted_by	0.775525589646746	33
0.0069	good_agent	mainVerb	5	cured_by	0.818015578004306	27
0.0069	good_agent	mainVerb	6	entertained_by	0.751989368602715	36
0.0069	good_agent	mainVerb	7	evaluated_by	0.832297061822144	25
0.0069	good_agent	mainVerb	8	fired_by	0.746456552876135	38
0.0069	good_agent	mainVerb	9	frightened_by	0.75909692618786	36
0.0069	good_agent	mainVerb	10	graded_by	0.721154034755156	42
0.0069	good_agent	mainVerb	11	hired_by	0.744830408353642	38
0.0069	good_agent	mainVerb	12	hypnotized_by	0.69134840951708	45
0.0069	good_agent	mainVerb	13	instructed_by	0.760269553999696	35
0.0069	good_agent	mainVerb	14	interrogated_by	0.738604916105952	38
0.0069	good_agent	mainVerb	15	interviewed_by	0.691959973496136	46
0.0069	good_agent	mainVerb	16	invited_by	0.580263416876381	61
0.0069	good_agent	mainVerb	17	questioned_by	0.740500949160135	38
0.0069	good_agent	mainVerb	18	rescued_by	0.747854557877994	38
0.0069	good_agent	mainVerb	19	sentenced_by	0.738830227047324	39
0.0069	good_agent	mainVerb	20	served_by	0.679985485602366	48
0.0069	good_agent	mainVerb	21	shot_by	0.635621395727414	53
0.0069	good_agent	mainVerb	22	slaughtered_by	0.70632974641348	44
0.0069	good_agent	mainVerb	23	terrorized_by	0.731911911382902	40
0.0069	good_agent	mainVerb	24	tortured_by	0.635301157019977	53
0.0069	good_agent	mainVerb	25	captured_by	0.734459662962514	39
0.0069	good_agent	mainVerb	26	chased_by	0.672304296317903	48
0.0069	good_agent	mainVerb	27	devoured_by	0.71828551980846	42
0.0069	good_agent	mainVerb	28	dismissed_by	0.681576123849079	47
0.0069	good_agent	mainVerb	29	examined_by	0.744993487700288	37
0.0069	good_agent	mainVerb	30	executed_by	0.759507871330134	35
0.0069	good_agent	mainVerb	31	investigated_by	0.752655321282091	36
0.0069	good_agent	mainVerb	32	kicked_by	0.616171771379884	57
0.0069	good_agent	mainVerb	33	lectured_by	0.681424414439732	47
0.0069	good_agent	mainVerb	34	lifted_by	0.72573755910937	41
0.0069	good_agent	mainVerb	35	punished_by	0.788877951184234	31
0.0069	good_agent	mainVerb	36	recognized_by	0.74573657951152	38
0.0069	good_agent	mainVerb	37	searched_by	0.721306900329771	41
0.0069	good_agent	mainVerb	38	studied_by	0.707380024275742	44
0.0069	good_agent	mainVerb	39	taught_by	0.732277446924538	39
0.0069	good_agent	mainVerb	40	worshipped_by	0.8277670621528	26
0.0069	good_patient	verb_by	1	accused_by	0.299013239378729	44
0.0069	good_patient	verb_by	2	arrested_by	0.793158121161804	32
0.0069	good_patient	verb_by	3	carried_by	0.771665440869013	36
0.0069	good_patient	verb_by	4	convicted_by	0.814653285234129	28
0.0069	good_patient	verb_by	5	cured_by	0.811488330283658	28
0.0069	good_patient	verb_by	6	entertained_by	0.743225455918319	38
0.0069	good_patient	verb_by	7	evaluated_by	0.629339005529707	54
0.0069	good_patient	verb_by	8	fired_by	0.690982721573813	45
0.0069	good_patient	verb_by	9	frightened_by	0.75326881130407	37
0.0069	good_patient	verb_by	10	graded_by	0.781753632580017	35
0.0069	good_patient	verb_by	11	hired_by	0.767825203184831	34
0.0069	good_patient	verb_by	12	hypnotized_by	0.756328388378452	38
0.0069	good_patient	verb_by	13	instructed_by	0.783045872110867	33
0.0069	good_patient	verb_by	14	interrogated_by	0.70001642911929	44
0.0069	good_patient	verb_by	15	interviewed_by	0.290980391822503	45
0.0069	good_patient	verb_by	16	invited_by	0.702315087165793	45
0.0069	good_patient	verb_by	17	questioned_by	0.71966917201109	42
0.0069	good_patient	verb_by	18	rescued_by	0.817577284248782	29
0.0069	good_patient	verb_by	19	sentenced_by	0.831638089518478	28
0.0069	good_patient	verb_by	20	served_by	0.745793744783112	38
0.0069	good_patient	verb_by	21	shot_by	0.792729963269999	33
0.0069	good_patient	verb_by	22	slaughtered_by	0.819994495469996	27
0.0069	good_patient	verb_by	23	terrorized_by	0.809434765207737	29
0.0069	good_patient	verb_by	24	tortured_by	0.815673440866625	28
0.0069	good_patient	verb_by	25	captured_by	0.596908600478365	60
0.0069	good_patient	verb_by	26	chased_by	0.209456052513958	33
0.0069	good_patient	verb_by	27	devoured_by	0.205556729735614	32
0.0069	good_patient	verb_by	28	dismissed_by	0.733490211864519	40
0.0069	good_patient	verb_by	29	examined_by	0.273323315384982	42
0.0069	good_patient	verb_by	30	executed_by	0.362888920038447	53
0.0069	good_patient	verb_by	31	investigated_by	0.330586345105976	49
0.0069	good_patient	verb_by	32	kicked_by	0.704026791110257	45
0.0069	good_patient	verb_by	33	lectured_by	0.632774270687828	55
0.0069	good_patient	verb_by	34	lifted_by	0.260575923704321	38
0.0069	good_patient	verb_by	35	punished_by	0.81574242254255	29
0.0069	good_patient	verb_by	36	recognized_by	0.214529335374837	33
0.0069	good_patient	verb_by	37	searched_by	0.446136239548103	66
0.0069	good_patient	verb_by	38	studied_by	0.188837115616121	29
0.0069	good_patient	verb_by	39	taught_by	0.734258760669515	39
0.0069	good_patient	verb_by	40	worshipped_by	0.816802433645555	30
0.0069	good_patient	agentNP	1	accused_by	0.74556116492043	38
0.0069	good_patient	agentNP	2	arrested_by	0.945467533453972	9
0.0069	good_patient	agentNP	3	carried_by	0.942209681309499	10
0.0069	good_patient	agentNP	4	convicted_by	0.948299415843112	8
0.0069	good_patient	agentNP	5	cured_by	0.946352477932202	8
0.0069	good_patient	agentNP	6	entertained_by	0.933265423739889	10
0.0069	good_patient	agentNP	7	evaluated_by	0.911436956118653	15
0.0069	good_patient	agentNP	8	fired_by	0.920885174298961	12
0.0069	good_patient	agentNP	9	frightened_by	0.938934915749417	10
0.0069	good_patient	agentNP	10	graded_by	0.946284909718291	10
0.0069	good_patient	agentNP	11	hired_by	0.943019646891319	10
0.0069	good_patient	agentNP	12	hypnotized_by	0.933696085847729	10
0.0069	good_patient	agentNP	13	instructed_by	0.942927757406549	9
0.0069	good_patient	agentNP	14	interrogated_by	0.926541321805855	12
0.0069	good_patient	agentNP	15	interviewed_by	0.72764206979448	41
0.0069	good_patient	agentNP	16	invited_by	0.917084223934412	14
0.0069	good_patient	agentNP	17	questioned_by	0.927816234709646	11
0.0069	good_patient	agentNP	18	rescued_by	0.946793098140167	8
0.0069	good_patient	agentNP	19	sentenced_by	0.951410397769718	8
0.0069	good_patient	agentNP	20	served_by	0.93600086871451	11
0.0069	good_patient	agentNP	21	shot_by	0.942224077061991	10
0.0069	good_patient	agentNP	22	slaughtered_by	0.944891490548352	8
0.0069	good_patient	agentNP	23	terrorized_by	0.95027034581126	9
0.0069	good_patient	agentNP	24	tortured_by	0.942855267600648	9
0.0069	good_patient	agentNP	25	captured_by	0.891115166490605	16
0.0069	good_patient	agentNP	26	chased_by	0.176631485947176	29
0.0069	good_patient	agentNP	27	devoured_by	0.604576443206292	58
0.0069	good_patient	agentNP	28	dismissed_by	0.92753887821249	11
0.0069	good_patient	agentNP	29	examined_by	0.72628365252432	40
0.0069	good_patient	agentNP	30	executed_by	0.780444607319269	33
0.0069	good_patient	agentNP	31	investigated_by	0.767877536795231	35
0.0069	good_patient	agentNP	32	kicked_by	0.924167825325165	13
0.0069	good_patient	agentNP	33	lectured_by	0.904729013321895	15
0.0069	good_patient	agentNP	34	lifted_by	0.71374722065123	43
0.0069	good_patient	agentNP	35	punished_by	0.948226239855005	8
0.0069	good_patient	agentNP	36	recognized_by	0.659356591793256	50
0.0069	good_patient	agentNP	37	searched_by	0.814380934040328	27
0.0069	good_patient	agentNP	38	studied_by	0.275949186000956	44
0.0069	good_patient	agentNP	39	taught_by	0.934711472582243	11
0.0069	good_patient	agentNP	40	worshipped_by	0.949943656405977	8
0.0069	good_patient	mainVerb	1	accused_by	0.901527973033021	15
0.0069	good_patient	mainVerb	2	arrested_by	0.979795642393392	3
0.0069	good_patient	mainVerb	3	carried_by	0.979312616556868	4
0.0069	good_patient	mainVerb	4	convicted_by	0.981696491866737	3
0.0069	good_patient	mainVerb	5	cured_by	0.980970895594109	3
0.0069	good_patient	mainVerb	6	entertained_by	0.975761772410705	4
0.0069	good_patient	mainVerb	7	evaluated_by	0.968251973517412	5
0.0069	good_patient	mainVerb	8	fired_by	0.971892964651126	5
0.0069	good_patient	mainVerb	9	frightened_by	0.978505999491094	4
0.0069	good_patient	mainVerb	10	graded_by	0.980554141538329	3
0.0069	good_patient	mainVerb	11	hired_by	0.979738122481756	4
0.0069	good_patient	mainVerb	12	hypnotized_by	0.97624940218874	4
0.0069	good_patient	mainVerb	13	instructed_by	0.980510540825403	4
0.0069	good_patient	mainVerb	14	interrogated_by	0.973944638551169	5
0.0069	good_patient	mainVerb	15	interviewed_by	0.89210134031033	16
0.0069	good_patient	mainVerb	16	invited_by	0.972415617061901	5
0.0069	good_patient	mainVerb	17	questioned_by	0.97354925790317	4
0.0069	good_patient	mainVerb	18	rescued_by	0.981403298486312	3
0.0069	good_patient	mainVerb	19	sentenced_by	0.983340456643565	3
0.0069	good_patient	mainVerb	20	served_by	0.976920673606128	4
0.0069	good_patient	mainVerb	21	shot_by	0.980511817022529	4
0.0069	good_patient	mainVerb	22	slaughtered_by	0.980840471754224	3
0.0069	good_patient	mainVerb	23	terrorized_by	0.982379337202721	3
0.0069	good_patient	mainVerb	24	tortured_by	0.980655426147991	3
0.0069	good_patient	mainVerb	25	captured_by	0.961290489568598	6
0.0069	good_patient	mainVerb	26	chased_by	0.718426825026385	41
0.0069	good_patient	mainVerb	27	devoured_by	0.846954626704193	23
0.0069	good_patient	mainVerb	28	dismissed_by	0.973839622249692	4
0.0069	good_patient	mainVerb	29	examined_by	0.892046751266768	16
0.0069	good_patient	mainVerb	30	executed_by	0.91862721861659	13
0.0069	good_patient	mainVerb	31	investigated_by	0.91065147551585	13
0.0069	good_patient	mainVerb	32	kicked_by	0.973823635428346	5
0.0069	good_patient	mainVerb	33	lectured_by	0.966741659133378	6
0.0069	good_patient	mainVerb	34	lifted_by	0.886207611782286	17
0.0069	good_patient	mainVerb	35	punished_by	0.981733090946835	3
0.0069	good_patient	mainVerb	36	recognized_by	0.865048584170962	20
0.0069	good_patient	mainVerb	37	searched_by	0.931561070369525	11
0.0069	good_patient	mainVerb	38	studied_by	0.77799340795662	33
0.0069	good_patient	mainVerb	39	taught_by	0.976104538386932	4
0.0069	good_patient	mainVerb	40	worshipped_by	0.982134853735715	3
0.007	good_agent	verb_by	1	accused_by	0.138928292141133	21
0.007	good_agent	verb_by	2	arrested_by	0.125219710193824	19
0.007	good_agent	verb_by	3	carried_by	0.111737921628398	18
0.007	good_agent	verb_by	4	convicted_by	0.149574511465253	23
0.007	good_agent	verb_by	5	cured_by	0.175276102122478	26
0.007	good_agent	verb_by	6	entertained_by	0.123604017753801	19
0.007	good_agent	verb_by	7	evaluated_by	0.180289914101421	27
0.007	good_agent	verb_by	8	fired_by	0.122713497807802	19
0.007	good_agent	verb_by	9	frightened_by	0.13476567010154	21
0.007	good_agent	verb_by	10	graded_by	0.152099495259128	23
0.007	good_agent	verb_by	11	hired_by	0.131658716237769	20
0.007	good_agent	verb_by	12	hypnotized_by	0.123367334773222	18
0.007	good_agent	verb_by	13	instructed_by	0.1405986867947	21
0.007	good_agent	verb_by	14	interrogated_by	0.112169498462426	18
0.007	good_agent	verb_by	15	interviewed_by	0.114277838293923	19
0.007	good_agent	verb_by	16	invited_by	0.1410305034021	21
0.007	good_agent	verb_by	17	questioned_by	0.131831700787638	20
0.007	good_agent	verb_by	18	rescued_by	0.153641339455471	23
0.007	good_agent	verb_by	19	sentenced_by	0.146804567010445	23
0.007	good_agent	verb_by	20	served_by	0.1193816922997	19
0.007	good_agent	verb_by	21	shot_by	0.131082869483601	19
0.007	good_agent	verb_by	22	slaughtered_by	0.137536398742895	22
0.007	good_agent	verb_by	23	terrorized_by	0.144916998692964	23
0.007	good_agent	verb_by	24	tortured_by	0.149597894509004	23
0.007	good_agent	verb_by	25	captured_by	0.142513144361932	21
0.007	good_agent	verb_by	26	chased_by	0.120559602721079	19
0.007	good_agent	verb_by	27	devoured_by	0.129344941455312	21
0.007	good_agent	verb_by	28	dismissed_by	0.120990113048161	18
0.007	good_agent	verb_by	29	examined_by	0.120133308905654	19
0.007	good_agent	verb_by	30	executed_by	0.189547605507061	29
0.007	good_agent	verb_by	31	investigated_by	0.136621069483791	22
0.007	good_agent	verb_by	32	kicked_by	0.126690403011414	20
0.007	good_agent	verb_by	33	lectured_by	0.118100426521123	19
0.007	good_agent	verb_by	34	lifted_by	0.116690324458578	18
0.007	good_agent	verb_by	35	punished_by	0.163280946354678	25
0.007	good_agent	verb_by	36	recognized_by	0.136862925033123	21
0.007	good_agent	verb_by	37	searched_by	0.102890947292084	16
0.007	good_agent	verb_by	38	studied_by	0.130628721258852	20
0.007	good_agent	verb_by	39	taught_by	0.126732629814979	19
0.007	good_agent	verb_by	40	worshipped_by	0.172254359035526	25
0.007	good_agent	agentNP	1	accused_by	0.224645067676327	36
0.007	good_agent	agentNP	2	arrested_by	0.202687654017823	32
0.007	good_agent	agentNP	3	carried_by	0.16602687872119	28
0.007	good_agent	agentNP	4	convicted_by	0.306438724243398	47
0.007	good_agent	agentNP	5	cured_by	0.554273249372313	64
0.007	good_agent	agentNP	6	entertained_by	0.239715385101413	38
0.007	good_agent	agentNP	7	evaluated_by	0.6023954652088	57
0.007	good_agent	agentNP	8	fired_by	0.220655983672289	32
0.007	good_agent	agentNP	9	frightened_by	0.272985211433799	39
0.007	good_agent	agentNP	10	graded_by	0.18018257855167	27
0.007	good_agent	agentNP	11	hired_by	0.242771278073396	35
0.007	good_agent	agentNP	12	hypnotized_by	0.152669019921132	26
0.007	good_agent	agentNP	13	instructed_by	0.254736136778122	38
0.007	good_agent	agentNP	14	interrogated_by	0.213215711674597	34
0.007	good_agent	agentNP	15	interviewed_by	0.15030851793056	23
0.007	good_agent	agentNP	16	invited_by	0.0858883453349288	15
0.007	good_agent	agentNP	17	questioned_by	0.21149635278989	31
0.007	good_agent	agentNP	18	rescued_by	0.243721851836186	35
0.007	good_agent	agentNP	19	sentenced_by	0.206847906986392	32
0.007	good_agent	agentNP	20	served_by	0.1403287268669	24
0.007	good_agent	agentNP	21	shot_by	0.11488971318227	20
0.007	good_agent	agentNP	22	slaughtered_by	0.165806356839633	28
0.007	good_agent	agentNP	23	terrorized_by	0.195453622304759	29
0.007	good_agent	agentNP	24	tortured_by	0.120119327075073	21
0.007	good_agent	agentNP	25	captured_by	0.201015160694013	33
0.007	good_agent	agentNP	26	chased_by	0.137062304119268	20
0.007	good_agent	agentNP	27	devoured_by	0.176701090222537	28
0.007	good_agent	agentNP	28	dismissed_by	0.14331102393769	21
0.007	good_agent	agentNP	29	examined_by	0.224507678928598	35
0.007	good_agent	agentNP	30	executed_by	0.263765715319073	38
0.007	good_agent	agentNP	31	investigated_by	0.237491011918406	37
0.007	good_agent	agentNP	32	kicked_by	0.124414820464451	18
0.007	good_agent	agentNP	33	lectured_by	0.143092755856323	25
0.007	good_agent	agentNP	34	lifted_by	0.186782848150641	30
0.007	good_agent	agentNP	35	punished_by	0.363793458857072	53
0.007	good_agent	agentNP	36	recognized_by	0.21650493029249	35
0.007	good_agent	agentNP	37	searched_by	0.184337923958187	29
0.007	good_agent	agentNP	38	studied_by	0.163778000231479	28
0.007	good_agent	agentNP	39	taught_by	0.199560972335824	32
0.007	good_agent	agentNP	40	worshipped_by	0.588355533587377	60
0.007	good_agent	mainVerb	1	accused_by	0.748370924146108	37
0.007	good_agent	mainVerb	2	arrested_by	0.734730945076727	39
0.007	good_agent	mainVerb	3	carried_by	0.705061952104857	43
0.007	good_agent	mainVerb	4	convicted_by	0.775525589646746	33
0.007	good_agent	mainVerb	5	cured_by	0.817574332250646	27
0.007	good_agent	mainVerb	6	entertained_by	0.751989368602715	36
0.007	good_agent	mainVerb	7	evaluated_by	0.831433043242098	25
0.007	good_agent	mainVerb	8	fired_by	0.742848468040997	37
0.007	good_agent	mainVerb	9	frightened_by	0.764397030709107	34
0.007	good_agent	mainVerb	10	graded_by	0.71615276158974	41
0.007	good_agent	mainVerb	11	hired_by	0.755702896058861	36
0.007	good_agent	mainVerb	12	hypnotized_by	0.69134840951708	45
0.007	good_agent	mainVerb	13	instructed_by	0.760269553999696	35
0.007	good_agent	mainVerb	14	interrogated_by	0.738604916105952	38
0.007	good_agent	mainVerb	15	interviewed_by	0.687034071678268	45
0.007	good_agent	mainVerb	16	invited_by	0.580263416876381	61
0.007	good_agent	mainVerb	17	questioned_by	0.740500949160135	38
0.007	good_agent	mainVerb	18	rescued_by	0.755390837040884	35
0.007	good_agent	mainVerb	19	sentenced_by	0.734495143800627	38
0.007	good_agent	mainVerb	20	served_by	0.675100669547917	47
0.007	good_agent	mainVerb	21	shot_by	0.635621395727414	53
0.007	good_agent	mainVerb	22	slaughtered_by	0.70131418803931	43
0.007	good_agent	mainVerb	23	terrorized_by	0.727303998595017	39
0.007	good_agent	mainVerb	24	tortured_by	0.635301157019977	53
0.007	good_agent	mainVerb	25	captured_by	0.734459662962514	39
0.007	good_agent	mainVerb	26	chased_by	0.672304296317903	48
0.007	good_agent	mainVerb	27	devoured_by	0.713488608982038	41
0.007	good_agent	mainVerb	28	dismissed_by	0.681576123849079	47
0.007	good_agent	mainVerb	29	examined_by	0.744993487700288	37
0.007	good_agent	mainVerb	30	executed_by	0.771730665974875	34
0.007	good_agent	mainVerb	31	investigated_by	0.752655321282091	36
0.007	good_agent	mainVerb	32	kicked_by	0.654350839015485	51
0.007	good_agent	mainVerb	33	lectured_by	0.681424414439732	47
0.007	good_agent	mainVerb	34	lifted_by	0.721340088000353	40
0.007	good_agent	mainVerb	35	punished_by	0.788877951184234	31
0.007	good_agent	mainVerb	36	recognized_by	0.741802431499364	37
0.007	good_agent	mainVerb	37	searched_by	0.721306900329771	41
0.007	good_agent	mainVerb	38	studied_by	0.702400832973722	43
0.007	good_agent	mainVerb	39	taught_by	0.732277446924538	39
0.007	good_agent	mainVerb	40	worshipped_by	0.826476827863504	25
0.007	good_patient	verb_by	1	accused_by	0.299013239378729	44
0.007	good_patient	verb_by	2	arrested_by	0.793158121161804	32
0.007	good_patient	verb_by	3	carried_by	0.771665440869013	36
0.007	good_patient	verb_by	4	convicted_by	0.814653285234129	28
0.007	good_patient	verb_by	5	cured_by	0.811488330283658	28
0.007	good_patient	verb_by	6	entertained_by	0.743225455918319	38
0.007	good_patient	verb_by	7	evaluated_by	0.629339005529707	54
0.007	good_patient	verb_by	8	fired_by	0.690982721573813	45
0.007	good_patient	verb_by	9	frightened_by	0.75326881130407	37
0.007	good_patient	verb_by	10	graded_by	0.762841153384294	34
0.007	good_patient	verb_by	11	hired_by	0.767825203184831	34
0.007	good_patient	verb_by	12	hypnotized_by	0.756328388378452	38
0.007	good_patient	verb_by	13	instructed_by	0.783045872110867	33
0.007	good_patient	verb_by	14	interrogated_by	0.70001642911929	44
0.007	good_patient	verb_by	15	interviewed_by	0.304292581902398	44
0.007	good_patient	verb_by	16	invited_by	0.702315087165793	45
0.007	good_patient	verb_by	17	questioned_by	0.71966917201109	42
0.007	good_patient	verb_by	18	rescued_by	0.817577284248782	29
0.007	good_patient	verb_by	19	sentenced_by	0.811246408845656	27
0.007	good_patient	verb_by	20	served_by	0.745793744783112	38
0.007	good_patient	verb_by	21	shot_by	0.792729963269999	33
0.007	good_patient	verb_by	22	slaughtered_by	0.819994495469996	27
0.007	good_patient	verb_by	23	terrorized_by	0.809434765207737	29
0.007	good_patient	verb_by	24	tortured_by	0.815673440866625	28
0.007	good_patient	verb_by	25	captured_by	0.590754548896204	59
0.007	good_patient	verb_by	26	chased_by	0.209456052513958	33
0.007	good_patient	verb_by	27	devoured_by	0.205556729735614	32
0.007	good_patient	verb_by	28	dismissed_by	0.733490211864519	40
0.007	good_patient	verb_by	29	examined_by	0.273323315384982	42
0.007	good_patient	verb_by	30	executed_by	0.362888920038447	53
0.007	good_patient	verb_by	31	investigated_by	0.330586345105976	49
0.007	good_patient	verb_by	32	kicked_by	0.704026791110257	45
0.007	good_patient	verb_by	33	lectured_by	0.624451797954657	54
0.007	good_patient	verb_by	34	lifted_by	0.260575923704321	38
0.007	good_patient	verb_by	35	punished_by	0.81574242254255	29
0.007	good_patient	verb_by	36	recognized_by	0.214529335374837	33
0.007	good_patient	verb_by	37	searched_by	0.448946903554621	65
0.007	good_patient	verb_by	38	studied_by	0.188837115616121	29
0.007	good_patient	verb_by	39	taught_by	0.734258760669515	39
0.007	good_patient	verb_by	40	worshipped_by	0.816802433645555	30
0.007	good_patient	agentNP	1	accused_by	0.741010545909726	37
0.007	good_patient	agentNP	2	arrested_by	0.945467533453972	9
0.007	good_patient	agentNP	3	carried_by	0.942209681309499	10
0.007	good_patient	agentNP	4	convicted_by	0.948299415843112	8
0.007	good_patient	agentNP	5	cured_by	0.946352477932202	8
0.007	good_patient	agentNP	6	entertained_by	0.933265423739889	10
0.007	good_patient	agentNP	7	evaluated_by	0.902997703342888	14
0.007	good_patient	agentNP	8	fired_by	0.920885174298961	12
0.007	good_patient	agentNP	9	frightened_by	0.938934915749417	10
0.007	good_patient	agentNP	10	graded_by	0.937753944765467	10
0.007	good_patient	agentNP	11	hired_by	0.943019646891319	10
0.007	good_patient	agentNP	12	hypnotized_by	0.933696085847729	10
0.007	good_patient	agentNP	13	instructed_by	0.942927757406549	9
0.007	good_patient	agentNP	14	interrogated_by	0.926541321805855	12
0.007	good_patient	agentNP	15	interviewed_by	0.737059839772513	39
0.007	good_patient	agentNP	16	invited_by	0.917084223934412	14
0.007	good_patient	agentNP	17	questioned_by	0.927816234709646	11
0.007	good_patient	agentNP	18	rescued_by	0.946793098140167	8
0.007	good_patient	agentNP	19	sentenced_by	0.951911070766792	9
0.007	good_patient	agentNP	20	served_by	0.93600086871451	11
0.007	good_patient	agentNP	21	shot_by	0.942224077061991	10
0.007	good_patient	agentNP	22	slaughtered_by	0.944891490548352	8
0.007	good_patient	agentNP	23	terrorized_by	0.95027034581126	9
0.007	good_patient	agentNP	24	tortured_by	0.942855267600648	9
0.007	good_patient	agentNP	25	captured_by	0.894481050374263	17
0.007	good_patient	agentNP	26	chased_by	0.176631485947176	29
0.007	good_patient	agentNP	27	devoured_by	0.601159840496939	57
0.007	good_patient	agentNP	28	dismissed_by	0.92753887821249	11
0.007	good_patient	agentNP	29	examined_by	0.72628365252432	40
0.007	good_patient	agentNP	30	executed_by	0.780444607319269	33
0.007	good_patient	agentNP	31	investigated_by	0.762875893895186	34
0.007	good_patient	agentNP	32	kicked_by	0.924167825325165	13
0.007	good_patient	agentNP	33	lectured_by	0.898430968167592	15
0.007	good_patient	agentNP	34	lifted_by	0.709791212789982	42
0.007	good_patient	agentNP	35	punished_by	0.948226239855005	8
0.007	good_patient	agentNP	36	recognized_by	0.659356591793256	50
0.007	good_patient	agentNP	37	searched_by	0.817189418256155	27
0.007	good_patient	agentNP	38	studied_by	0.298033055841384	43
0.007	good_patient	agentNP	39	taught_by	0.934711472582243	11
0.007	good_patient	agentNP	40	worshipped_by	0.949943656405977	8
0.007	good_patient	mainVerb	1	accused_by	0.898970988138783	15
0.007	good_patient	mainVerb	2	arrested_by	0.979795642393392	3
0.007	good_patient	mainVerb	3	carried_by	0.979312616556868	4
0.007	good_patient	mainVerb	4	convicted_by	0.981696491866737	3
0.007	good_patient	mainVerb	5	cured_by	0.980970895594109	3
0.007	good_patient	mainVerb	6	entertained_by	0.975761772410705	4
0.007	good_patient	mainVerb	7	evaluated_by	0.966807659483471	6
0.007	good_patient	mainVerb	8	fired_by	0.971892964651126	5
0.007	good_patient	mainVerb	9	frightened_by	0.978505999491094	4
0.007	good_patient	mainVerb	10	graded_by	0.978851300693396	4
0.007	good_patient	mainVerb	11	hired_by	0.979738122481756	4
0.007	good_patient	mainVerb	12	hypnotized_by	0.97624940218874	4
0.007	good_patient	mainVerb	13	instructed_by	0.980510540825403	4
0.007	good_patient	mainVerb	14	interrogated_by	0.972338723252545	4
0.007	good_patient	mainVerb	15	interviewed_by	0.895517992179211	15
0.007	good_patient	mainVerb	16	invited_by	0.972415617061901	5
0.007	good_patient	mainVerb	17	questioned_by	0.97354925790317	4
0.007	good_patient	mainVerb	18	rescued_by	0.981403298486312	3
0.007	good_patient	mainVerb	19	sentenced_by	0.983031541326054	3
0.007	good_patient	mainVerb	20	served_by	0.976920673606128	4
0.007	good_patient	mainVerb	21	shot_by	0.980511817022529	4
0.007	good_patient	mainVerb	22	slaughtered_by	0.980840471754224	3
0.007	good_patient	mainVerb	23	terrorized_by	0.982379337202721	3
0.007	good_patient	mainVerb	24	tortured_by	0.980655426147991	3
0.007	good_patient	mainVerb	25	captured_by	0.962626474858554	6
0.007	good_patient	mainVerb	26	chased_by	0.718426825026385	41
0.007	good_patient	mainVerb	27	devoured_by	0.845794109626141	23
0.007	good_patient	mainVerb	28	dismissed_by	0.973839622249692	4
0.007	good_patient	mainVerb	29	examined_by	0.892046751266768	16
0.007	good_patient	mainVerb	30	executed_by	0.916349605904223	12
0.007	good_patient	mainVerb	31	investigated_by	0.909914417378312	14
0.007	good_patient	mainVerb	32	kicked_by	0.972120658039626	4
0.007	good_patient	mainVerb	33	lectured_by	0.964138275256655	6
0.007	good_patient	mainVerb	34	lifted_by	0.884151277810668	17
0.007	good_patient	mainVerb	35	punished_by	0.981733090946835	3
0.007	good_patient	mainVerb	36	recognized_by	0.865048584170962	20
0.007	good_patient	mainVerb	37	searched_by	0.930953321371011	10
0.007	good_patient	mainVerb	38	studied_by	0.784953641123495	32
0.007	good_patient	mainVerb	39	taught_by	0.976104538386932	4
0.007	good_patient	mainVerb	40	worshipped_by	0.982134853735715	3
0.0071	good_agent	verb_by	1	accused_by	0.138928292141133	21
0.0071	good_agent	verb_by	2	arrested_by	0.125219710193824	19
0.0071	good_agent	verb_by	3	carried_by	0.111737921628398	18
0.0071	good_agent	verb_by	4	convicted_by	0.149574511465253	23
0.0071	good_agent	verb_by	5	cured_by	0.175276102122478	26
0.0071	good_agent	verb_by	6	entertained_by	0.123604017753801	19
0.0071	good_agent	verb_by	7	evaluated_by	0.180289914101421	27
0.0071	good_agent	verb_by	8	fired_by	0.122713497807802	19
0.0071	good_agent	verb_by	9	frightened_by	0.13476567010154	21
0.0071	good_agent	verb_by	10	graded_by	0.152099495259128	23
0.0071	good_agent	verb_by	11	hired_by	0.131658716237769	20
0.0071	good_agent	verb_by	12	hypnotized_by	0.123367334773222	18
0.0071	good_agent	verb_by	13	instructed_by	0.1405986867947	21
0.0071	good_agent	verb_by	14	interrogated_by	0.112169498462426	18
0.0071	good_agent	verb_by	15	interviewed_by	0.126713231521851	18
0.0071	good_agent	verb_by	16	invited_by	0.1410305034021	21
0.0071	good_agent	verb_by	17	questioned_by	0.131831700787638	20
0.0071	good_agent	verb_by	18	rescued_by	0.153641339455471	23
0.0071	good_agent	verb_by	19	sentenced_by	0.155249072706299	22
0.0071	good_agent	verb_by	20	served_by	0.1193816922997	19
0.0071	good_agent	verb_by	21	shot_by	0.131082869483601	19
0.0071	good_agent	verb_by	22	slaughtered_by	0.147171954822668	21
0.0071	good_agent	verb_by	23	terrorized_by	0.155131486804967	22
0.0071	good_agent	verb_by	24	tortured_by	0.149597894509004	23
0.0071	good_agent	verb_by	25	captured_by	0.142513144361932	21
0.0071	good_agent	verb_by	26	chased_by	0.120559602721079	19
